baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation,Gene ID
429.9282855784759,0.6944180940834956,0.1719080097097205,4.039474921826344,5.357099523276193e-05,0.0017044452151867508,up,PF3D7_0209400
3288.6460800023974,0.5218767607964392,0.09935328885294091,5.252737647858864,1.498549200257005e-07,1.0743598733042554e-05,up,PF3D7_0519700
180.53575094315397,0.717247231279087,0.17556990388912092,4.085251602871844,4.402908040622318e-05,0.0014573304833372298,up,PF3D7_0532200
7096.862871196167,-6.195344374155553,1.2186708202952352,-5.0836897634544735,3.701723841768658e-07,2.3416669526105968e-05,down,PF3D7_0911100
630.8134774407316,-4.419342251614187,1.3968986178094498,-3.163681454953682,0.001557872040279152,0.027829494885651163,down,PF3D7_1028900
5863.41649787932,-6.933210447708107,1.1308013103497287,-6.131236658687491,8.719857854672441e-10,9.975888443526322e-08,down,PF3D7_1335300
36112.131643214685,-5.824640350680529,0.9425212225024092,-6.179850608791613,6.416228801815407e-10,7.666680503858099e-08,down,PF3D7_1026600
205.6388862324923,2.2141002262406113,0.5876030390428185,3.768020379621063,0.00016454727184916226,0.004173446607230875,up,PF3D7_1429200
1744.6830331010262,0.9678012797187548,0.17085046962730135,5.664610005637956,1.4735930145458632e-08,1.3429677354598485e-06,up,PF3D7_1429700
5413.605227630863,4.454950470270664,1.126391166575829,3.9550651696013244,7.651379213963971e-05,0.0022481675428133482,up,PF3D7_0526600
4744.67838250635,-7.414969882354376,1.055483022898607,-7.025191046646215,2.1377353920895e-12,3.9636562769880144e-10,down,PF3D7_0507500
262.64501253114065,-5.5658016735551845,1.1311163342616066,-4.920627087565262,8.62673617762332e-07,5.0419522203348474e-05,down,PF3D7_0832100
1211.159864197078,-4.510150368965858,0.9823897620897685,-4.590998952769757,4.411295505442818e-06,0.00021368951290780212,down,PF3D7_1231400
860.4823954882135,-6.579559018259568,1.2147336096833024,-5.416462478530539,6.078974027053405e-08,4.952521718706994e-06,down,PF3D7_0318700
553.34956119317,-1.7827036733430395,0.55465221309947,-3.214092779655661,0.001308573829392407,0.024096580413160863,down,PF3D7_0910600
9694.593544673455,-4.106594096640288,1.1090920569622038,-3.7026629763161627,0.00021334821902176828,0.005262263182018569,down,PF3D7_0402200
1354.3445283827316,1.402847000630718,0.28289752201842,4.958852204224596,7.091088672370706e-07,4.23653153237081e-05,up,PF3D7_0504700
1324.868114916895,0.7874837953645044,0.18302405022385626,4.3026246791136735,1.68786633446212e-05,0.0006722709096594681,up,PF3D7_0705900
651.5986054010369,-1.8648521203868689,0.44422098298417034,-4.198027990166602,2.6924935882465134e-05,0.0009848665322450003,down,PF3D7_1407200
38.51628493137267,2.6401521232917524,0.5878303270617221,4.49135065298279,7.077291976769952e-06,0.00031978654587472294,up,PF3D7_1139500
5952.833073011024,-6.123593896305659,1.0736094128435127,-5.703744604927585,1.172036461602053e-08,1.1056210621112699e-06,down,PF3D7_0214600
139.0668216446182,0.7830187717059827,0.18554737285508557,4.2200477412177015,2.4425058821898267e-05,0.000912038481148243,up,PF3D7_1203600
29.279739922661616,1.673836817287644,0.432824368816145,3.8672425535232655,0.00011007293359110133,0.002993267501196897,up,PF3D7_1369300
4175.5159169923445,2.1183742994019688,0.22621803513471292,9.36430332860276,7.65536443246403e-21,3.7420813230326446e-18,up,PF3D7_1467600
56.79081197950672,1.1603600989982368,0.33401071068092014,3.4740206283586117,0.000512721614411622,0.010685674886400355,up,PF3D7_0405300
239.159023339236,0.8040326674836092,0.23321164500196254,3.447652313746353,0.0005654814630381462,0.011649784776843341,up,PF3D7_1445300
112.50529252088818,0.9175599643530654,0.1660997488107811,5.524150222516827,3.3108410109597566e-08,2.9184249370378052e-06,up,PF3D7_1217100
1487.2564333275466,-1.663067318608321,0.44933529922581295,-3.7011722014133333,0.00021460576758253587,0.0052691105584077415,down,PF3D7_0316900
246.2279481571229,4.42259927802289,1.1277032029202694,3.9217759305553512,8.789871373827061e-05,0.002500695152225826,up,PF3D7_1131500
909.9461615330755,-5.321731658397823,1.3029192412010433,-4.084467778288546,4.417795588320038e-05,0.0014573304833372298,down,PF3D7_1231200
461.87055908852994,-2.9623775632465854,0.9935428864365731,-2.981630288624386,0.002867180168694167,0.04561191647061697,down,PF3D7_1401900
59.23404690085406,1.321574672295615,0.37217694684666036,3.5509310382948396,0.00038387098523925815,0.008459320850948734,up,PF3D7_0705800
463.9360255233141,-2.5293258503152862,0.6411158025267513,-3.9451934273757785,7.973558772797335e-05,0.0023050443828672726,down,PF3D7_1366100
902.4012511198749,-6.620454439479497,1.1681232747744168,-5.667599115990572,1.4481228862482243e-08,1.3425097860959832e-06,down,PF3D7_0805300
405.02183160519854,-4.870797834585402,1.2479737230762042,-3.902965058093599,9.502142486502693e-05,0.002674365606882386,down,PF3D7_0724900
670.2727604710994,-0.6805473675678538,0.14875523419236747,-4.5749473708453365,4.763397133325577e-06,0.0002266618264238197,down,PF3D7_0722000
12506.011635707537,-1.7451884376383795,0.48358626831070095,-3.6088461397690215,0.0003075619447612286,0.006948573852861874,down,PF3D7_1464600
205.1781231423362,-0.9964592353029306,0.2703623081300042,-3.6856440610936834,0.00022812499595730904,0.005500574454091707,down,PF3D7_0901700
327.8441822623772,2.110055272882611,0.4939217146298953,4.27204395025174,1.936893884972012e-05,0.0007492574402514034,up,PF3D7_1350900
348.86777180444443,-1.750865233510453,0.46969889947746857,-3.7276332464441766,0.00019328637562521228,0.0048115779710035484,down,PF3D7_1321400
156.41077210671375,0.6690619599673863,0.17296780322927902,3.86813006511105,0.00010967316443580616,0.002993267501196897,up,PF3D7_1007800
68.8100855356349,-3.9585396521067264,0.9933395250025656,-3.9850821924120075,6.745677207609492e-05,0.002037725075579564,down,PF3D7_1149300
21.259226085439632,1.2709822457582618,0.42572494037303793,2.9854540460903563,0.0028315767958262826,0.04531365604511286,up,PF3D7_0627000
20300.204929835283,-3.6175537501448085,1.1894190737174568,-3.0414458873930488,0.0023544488142193043,0.03871520267295779,down,PF3D7_1251200
39.9067030015786,2.283948020907276,0.6942765117231015,3.2896806709459643,0.0010030114108273034,0.019057216805718764,up,PF3D7_0315900
1410.8572928892643,-1.074260197603722,0.15917523170996045,-6.748915557171449,1.489542434329314e-11,2.583635377222168e-09,down,PF3D7_0718400
9800.63462804954,2.7276949726080106,0.704203479794685,3.873447165304107,0.00010730667827019087,0.002974164995148538,up,PF3D7_1478900
6095.476013754281,0.7854780864079809,0.25602424015246755,3.0679832735377435,0.0021550868031935547,0.03642456738422452,up,PF3D7_1004300
659.980559297024,-2.0902748052471414,0.3230197335394688,-6.4710436800349145,9.732829159218602e-11,1.3771953260294322e-08,down,PF3D7_1252800
2106.8493434312936,-1.0005057550222805,0.24407223765213673,-4.09921982379761,4.145451644852183e-05,0.0014197511779853623,down,PF3D7_1444300
256.26028265807975,-3.979873316132863,0.9902116689640676,-4.019214720319846,5.839243738814975e-05,0.0018148909585900647,down,PF3D7_1327600
838.9541347742778,-0.7399458934492322,0.19420671905147194,-3.8100941978898235,0.00013891385318555706,0.0036614695518565705,down,PF3D7_1408400
2610.180605448783,-5.2901301696151615,1.107073684682298,-4.7784806402776105,1.7662476541477776e-06,9.403082808269902e-05,down,PF3D7_0206900
827.3979656363234,1.23483120684625,0.1743901585638854,7.080853742064158,1.4326904984748152e-12,2.751277432249672e-10,up,PF3D7_1472900
956.3712089297663,-1.7074491650752843,0.4376098444854025,-3.9017613213960507,9.549529412710027e-05,0.002674365606882386,down,PF3D7_1307700
1635.7964808584627,-4.013570635757542,0.9360726797570511,-4.287669881359241,1.805571604379969e-05,0.0007035187330979053,down,PF3D7_0913800
6200.255684840208,-7.059587820909397,1.2947004181090422,-5.452680575495748,4.9616146703904886e-08,4.2346987432840725e-06,down,PF3D7_0402300
623.2923875927619,-1.5237248698443695,0.22355311862068844,-6.815941013239608,9.36487182688748e-12,1.6784971937724658e-09,down,PF3D7_0112200
2773.5732699906766,-1.107019732799388,0.27778192476663566,-3.985211542217494,6.74200349973694e-05,0.002037725075579564,down,PF3D7_0717200
214.5114706773594,1.841871650478125,0.395052399372593,4.6623477123624975,3.126224081632189e-06,0.00015710006436389046,up,PF3D7_1006100
1666.5394102776854,-1.4496873951692786,0.49165774028273207,-2.9485702682838335,0.0031924755381242988,0.04973396714309528,down,PF3D7_0629500
771.2026132891651,-1.5690880027545513,0.46860688526514854,-3.3484100470839757,0.0008127666037775935,0.01589180374004407,down,PF3D7_1127900
458.7826706822286,-2.8732081162012273,0.7529655880365034,-3.8158558131370217,0.00013571173886543084,0.003594689753100599,down,PF3D7_0423900
135.1833967035201,1.3733523228851876,0.4161203096358407,3.3003732119853733,0.0009655633094999261,0.01844755510427588,up,PF3D7_1206900
473.1341346150509,2.470229137456689,0.7987987809166386,3.0924297789013253,0.0019852519660382446,0.03421378147880654,up,PF3D7_0700100
80.71418596865034,2.974156518225292,0.2918664102375795,10.190129504125967,2.194716520845288e-24,1.3112211925094571e-21,up,PF3D7_1201300
117.75367183216622,0.959690095632319,0.21103126195792177,4.547620512375436,5.425585325031145e-06,0.00025149458873010747,up,PF3D7_0822400
315.4662551028066,0.6294644027446756,0.19880140525281728,3.1662975517913514,0.0015439277424093329,0.027672331569783274,up,PF3D7_1321200
5427.887511141072,-1.332190568784774,0.43433853187062155,-3.0671710452380485,0.0021609516450748784,0.03642456738422452,down,PF3D7_0305500
1176.2680022003235,-1.7578604282603798,0.5029025608314762,-3.495429463222485,0.00047329953386671255,0.010019415722839816,down,PF3D7_1344100
1897.6175756275145,0.60140675986646,0.1590677707387485,3.780820948664737,0.0001563120664030626,0.00400233324309175,up,PF3D7_1320000
82.0947880086668,-1.9743048578369613,0.6441538504996701,-3.0649585596756013,0.002177001591727898,0.03658042987100284,down,PF3D7_1301500
698.9655139906951,-6.05811642304042,1.4019420511617589,-4.321231692865044,1.551606428143083e-05,0.0006226110271735341,down,PF3D7_0919200
1437.480744729961,1.144083611432952,0.2971008782961789,3.8508254098542882,0.0001177204001801525,0.0031808170440637187,up,PF3D7_1102500
111.17157660399216,1.0916140759379915,0.32210110845599005,3.3890416620132284,0.000701373532909761,0.013865020170793326,up,PF3D7_1450200
2786.777101731057,-0.6074438754060493,0.13337477355178406,-4.554413546353301,5.253192321185645e-06,0.0002456210009653497,down,PF3D7_1105800
2090.6921708274817,-3.0019328736460715,0.6586308309443997,-4.557838371066915,5.168278465695651e-06,0.00024377046763197818,down,PF3D7_0104200
562.1919104415571,-4.5971257733003466,0.9377096185774083,-4.90250465839799,9.462237048346221e-07,5.470800925694369e-05,down,PF3D7_0919300
3581.1062485998755,-4.313228394215771,0.9852631982566116,-4.37774231479251,1.1991500768358405e-05,0.000507091504773125,down,PF3D7_0503600
3203.878264574949,-3.7891900129266216,1.2327161187594722,-3.07385451951405,0.0021131245083308606,0.035843124546672045,down,PF3D7_0210600
2871.9578622771037,-3.704685364282338,0.9944533526938628,-3.725348558830598,0.0001950455222313672,0.004832994345797518,down,PF3D7_1209400
663.8329030196704,-4.997317030972084,1.2526755074116318,-3.989314871572687,6.626441254366514e-05,0.0020334325843294845,down,PF3D7_0308300
979.2278509802887,-2.1249372204147825,0.7192449762719841,-2.954399808850709,0.0031327785797190394,0.04896787913706185,down,PF3D7_0403800
468.8211562342813,1.3076283488799776,0.1233118056133112,10.60424297881518,2.847606982164731e-26,1.91394784288747e-23,up,PF3D7_0804700
2619.3981802674825,1.8766297946227453,0.632522661526976,2.9668973283777125,0.0030082139525496663,0.04715791960017363,up,PF3D7_0422300
1567.8267717202987,-1.499446275767686,0.4732131740471759,-3.16864863026447,0.0015314942073411941,0.027541285461115724,down,PF3D7_0320500
812.9701189595725,0.6631244721044094,0.16497661402665664,4.019505891891216,5.832032340038818e-05,0.0018148909585900647,up,PF3D7_1241100
4094.6925291454445,0.5892720188699614,0.1420959990890221,4.146999371184172,3.36860987327977e-05,0.0012075343525750214,up,PF3D7_1115200
9345.606711567227,-6.851061857899333,1.183270261255227,-5.789938344796772,7.041226602814836e-09,6.883759171515522e-07,down,PF3D7_1335400
33.05807713068659,-5.913947777079861,1.706510565866825,-3.465520750570836,0.0005292056871264552,0.01098663698717741,down,PF3D7_1335200
11.379003824815646,1.419036425896055,0.45296438517149906,3.1327770402054607,0.0017316092484310462,0.030527419438733557,up,PF3D7_1327100
3093.143187859103,-6.327036147642783,0.9816168425894782,-6.445525252961467,1.1520074240298734e-10,1.588293312566315e-08,down,PF3D7_1036500
4632.012816758932,-1.5642362216006611,0.4800445570685182,-3.2585229820185067,0.0011199380479323723,0.02105561847458869,down,PF3D7_1105600
514.1028187211538,1.0735267369297175,0.2742303042901736,3.914690390285158,9.052028675525529e-05,0.0025617241151737248,up,PF3D7_0309700
7412.082738419707,-0.6022791273780892,0.19223045572499492,-3.1331098139813514,0.001729647169997274,0.030527419438733557,down,PF3D7_1312900
2877.818488868558,0.5771389788784463,0.19172029463196902,3.010317608713968,0.0026097463536025787,0.04226688597385863,up,PF3D7_1457200
327.6559899932581,-0.5238824509008813,0.12825316375414092,-4.084752653003982,4.412379314628861e-05,0.0014573304833372298,down,PF3D7_0908700
145.37464074710064,-3.6511152211651976,1.095378366824271,-3.33320004461156,0.0008585318945312141,0.01660548919746165,down,PF3D7_0706300
12344.636796181301,0.8481095302103098,0.24896624285276087,3.4065241957797605,0.0006579571825787679,0.013200879741515055,up,PF3D7_1235300
265.50688960657004,-4.263504429541853,1.13756209192389,-3.7479311765138426,0.00017829915967690577,0.004501007425270997,down,PF3D7_1231300
503.7275930188948,0.9261973360527984,0.27010529300840447,3.4290232736164086,0.0006057575805770427,0.012291164191557579,up,PF3D7_0812600
9254.760988041793,-8.057963447309284,1.0164005117185801,-7.927941155484546,2.228088351653619e-15,7.047312392259712e-13,down,PF3D7_1125800
2419.1067910874594,-0.6778701826030398,0.22733201140781273,-2.9818509870438046,0.0028651141628503168,0.04561191647061697,down,PF3D7_1237100
2696.200626761379,5.5811866579562395,0.925866307819272,6.028069723264712,1.6592947038684001e-09,1.7844055245400775e-07,up,PF3D7_0304600
1075.5339085934677,1.190099235522791,0.21971192528946554,5.4166346863278445,6.073124640775856e-08,4.952521718706994e-06,up,PF3D7_1444500
2492.245493246802,-5.260024191498718,1.0042891851393172,-5.237559329854813,1.6271400170631077e-07,1.1512015620721487e-05,down,PF3D7_0212600
101.48471867118813,-4.87869855079325,1.0114793394009602,-4.823329909716808,1.4118116451640044e-06,7.746235934741685e-05,down,PF3D7_1252400
284.5288345873751,0.6992348139763321,0.23152560929608318,3.0201186646360396,0.002526756676007056,0.04104643699966749,up,PF3D7_0708100
122.28070015849949,0.8745707109805196,0.21692542477814558,4.031665314819424,5.5383019000546235e-05,0.0017517323127408065,up,PF3D7_0305800
12638.399747308637,-7.972300502260015,1.044125430303118,-7.635385817531128,2.251451685368007e-14,6.37160826959146e-12,down,PF3D7_0102500
3933.7865710426827,-3.628782784495743,1.1494876362118618,-3.1568697828315946,0.0015947254423642294,0.028299797701625287,down,PF3D7_1243700
29.255047638869907,1.1813126476068474,0.3861292704528185,3.0593708843194087,0.0022180237257283914,0.03703824091068808,up,PF3D7_1319900
1689.0723144747144,0.6747320323156314,0.14084511576017733,4.790595887361297,1.662867331930115e-06,8.94123764378823e-05,up,PF3D7_1122200
327.8053880616886,-3.954328854378849,0.7869785698826732,-5.024696993932605,5.042279966623597e-07,3.046330267475852e-05,down,PF3D7_1316200
2654.584276914144,5.987539716342309,0.9805586093821254,6.106253781316762,1.019967846946278e-09,1.1425764818812784e-07,up,PF3D7_1221400
99.81250701151272,-2.522882211916886,0.6137792074828212,-4.110406773575003,3.9496272036979066e-05,0.0013790354204080287,down,PF3D7_0630100
1780.2926759446664,1.2345847568579662,0.26865140841554125,4.595489612875398,4.317343010697345e-06,0.00021103957607745115,up,PF3D7_1466800
12173.089544128728,-5.5277969065635935,1.351861720888216,-4.089025394499414,4.3318943197218395e-05,0.0014557872348215208,down,PF3D7_0822900
743.9032816452558,-1.1402723257242775,0.3191594696853384,-3.5727353690883126,0.0003532717155608617,0.007947874537952943,down,PF3D7_1003300
56.08231384154061,-4.0031147802658635,1.0571678065858765,-3.7866408297032073,0.0001526975689804,0.003934542063635346,down,PF3D7_1240100
2111.387239051745,-3.8017151988647484,1.115619382134718,-3.407717058115496,0.0006550878346107416,0.013192536654314448,down,PF3D7_1455300
587.2374536654752,0.9351730599802892,0.15211183152220475,6.147931101886548,7.850011609402887e-10,9.17598096168681e-08,up,PF3D7_1473900
304.78628769921494,1.8103541991075103,0.426421231182764,4.24545980997741,2.1814560882362556e-05,0.000820257999052192,up,PF3D7_1124500
633.3083868261218,-1.307142467621591,0.3996699668230816,-3.2705546479058114,0.0010733680116701292,0.020250876486843105,down,PF3D7_1345100
81.63305462226639,1.748532730523822,0.2353326482795242,7.430047395918241,1.0855877366265816e-13,2.647351409838824e-11,up,PF3D7_0800700
401.84003388251375,-3.701262858932058,0.7218104067730579,-5.127749370473902,2.932264423021809e-07,1.9708482253235336e-05,down,PF3D7_1238900
7317.284916462384,-4.601754177376671,1.164475162373808,-3.95178388175828,7.757078053682481e-05,0.0022668374290571035,down,PF3D7_1028700
380.0907346270291,1.1868941140395384,0.19492547838239196,6.088963453567458,1.1364405517809271e-09,1.2470695605971522e-07,up,PF3D7_1476400
676.234318591532,1.125669780998622,0.23611528416493957,4.767458341291788,1.8656455537829536e-06,9.739394313292176e-05,up,PF3D7_1324400
36.39099801926796,-1.835935059822089,0.6228122434845482,-2.9478146568704027,0.0032002887542330236,0.04973396714309528,down,PF3D7_0108900
383.46696903296385,-6.539662307649274,1.0893058797771225,-6.003513273046247,1.9309297314001375e-09,2.0339667236033227e-07,down,PF3D7_0507400
3514.84442426116,-4.393113169756407,1.244225097700977,-3.5308025676976,0.000414300867381508,0.008982644209316002,down,PF3D7_1143100
65632.52540968922,2.6651359756440733,0.37168787987390206,7.170360186477539,7.480070321453862e-13,1.4896421525354598e-10,up,PF3D7_0406200
2591.8051631093495,-3.868442669141135,1.0885066164381358,-3.553899085886717,0.0003795648269222713,0.008398848042638078,down,PF3D7_1136900
82.33190740446932,4.840283593151042,0.7618641091011846,6.353211203060092,2.1086587952054972e-10,2.6368042655395252e-08,up,PF3D7_1475900
335.6852342029159,-0.6278647886502818,0.19464338985075472,-3.225718526232538,0.0012565686849615875,0.023218452986386445,down,PF3D7_1306800
1236.4793859722488,-5.213311420754894,1.0261024841266715,-5.080692719686775,3.7606100009621735e-07,2.3512558110666987e-05,down,PF3D7_0629300
517.0699687380952,2.731742459392751,0.23208037077879748,11.77067431522011,5.528086005932526e-32,9.908172817966398e-29,up,PF3D7_1016500
319.16730613219875,1.7733270054530659,0.433117404910698,4.094333280877267,4.2338493350325206e-05,0.0014408485996499913,up,PF3D7_1016600
412.3426862556007,1.123196271458242,0.26365764267692865,4.260055805909422,2.0437586876898564e-05,0.0007793823023906636,up,PF3D7_0115700
390.4135684303085,-1.2670629634433195,0.24355051912276787,-5.202464638577198,1.9666278793102663e-07,1.3557125778270898e-05,down,PF3D7_1102400
487.5281250598862,0.5043984050624968,0.16359270782489024,3.0832572659803716,0.0020474806669096945,0.0351734937571036,up,PF3D7_1336000
2662.62670780731,0.526239933827668,0.10824478593203644,4.861573047574575,1.1645659026821387e-06,6.522782144501938e-05,up,PF3D7_0317700
83.00190546903353,-3.2564679267516574,0.9572782469752673,-3.4017987320209038,0.000669439197001423,0.013353549430475571,down,PF3D7_0112900
410.3827814003204,-0.959711117632044,0.21929762935789182,-4.376294994351278,1.2071361839494142e-05,0.000507091504773125,down,PF3D7_1440700
39076.48194186111,1.2012637612011827,0.24284565684372594,4.946614145025497,7.551545398640679e-07,4.4620505064275744e-05,up,PF3D7_0935600
33308.66982126935,0.8996870894350042,0.2645086430374156,3.401352330508688,0.0006705334473179104,0.013353549430475571,up,PF3D7_0922200
14843.344042863255,-3.3488714262441532,0.9736643592078152,-3.439451587782092,0.0005828940270594147,0.011917190811781267,down,PF3D7_1133400
1247.4892427005561,1.0898203613456992,0.15096093791251394,7.219220921754475,5.228625338452942e-13,1.1245727377944588e-10,up,PF3D7_1466400
87.08914008550376,0.8543030524101304,0.2690786832021055,3.174919106350992,0.0014987827760205997,0.0271345285746221,up,PF3D7_0805900
7861.71467554443,1.4366762220650704,0.40839277655037887,3.5178786319396216,0.00043501127079028436,0.009356222412157436,up,PF3D7_1253000
815.1147235084771,1.920502677410809,0.6447861084222896,2.9785112494281822,0.0028965239672486143,0.045942800507067255,up,PF3D7_0314700
2356.856272024584,2.374280497287818,0.17441675297172454,13.612686034080241,3.366401278500498e-42,1.8101139674497178e-38,up,PF3D7_0114000
288.53990101672144,-0.9814121421041002,0.25676322178367894,-3.8222457846043567,0.00013224178138677154,0.003520119101567676,down,PF3D7_1031300
3473.9073992604904,1.6279504429310616,0.45101401814954284,3.6095340220473626,0.00030674754173668986,0.006948573852861874,up,PF3D7_0404600
401.67757534666407,-5.015211153551127,1.2465006840499444,-4.023432331586413,5.7356069030996e-05,0.001803529726196874,down,PF3D7_0316000
16174.611227133224,-6.49274811299494,0.9748562287377833,-6.660210933258917,2.7343486416866535e-11,4.0890995791046325e-09,down,PF3D7_1035500
10462.57825614624,-1.8770565090500018,0.6268923623351839,-2.9942245620251886,0.002751433560621036,0.044223280247034875,down,PF3D7_1021700
273.73255024400385,0.5914057204878556,0.16600868627388812,3.562498648487161,0.0003673418001972372,0.008229986915252268,up,PF3D7_0926000
2913.0520199669477,-2.922027034779114,0.69487979105524,-4.2050827673974265,2.609866311376392e-05,0.0009663119627056171,down,PF3D7_1321900
486.4600848844739,3.8114464334178866,0.530379158178428,7.186267361085963,6.658659440945789e-13,1.3770619928448273e-10,up,PF3D7_1006000
1852.8463290730813,0.9511847566784148,0.11466884614739817,8.2950582362688,1.0853202235840372e-16,3.6473542763821054e-14,up,PF3D7_1453900
1752.6748718159417,-4.985630722540408,0.9798750659299629,-5.088026929033787,3.6180800446947727e-07,2.316001952419499e-05,down,PF3D7_0730400
1827.4566767479635,-2.7966548679304344,0.6652558540336345,-4.203878629513028,2.623796662730521e-05,0.0009663119627056171,down,PF3D7_0803500
1857.806742041753,-1.9620945617426717,0.5623175617441165,-3.4892998106922475,0.00048428764784278156,0.010132352850002477,down,PF3D7_0220500
